t,ax,ay,az,gx,gy,gz,label
97001,-0.0461,-0.8301,-0.6353,1.084,3.313,2.313,fall
97021,-0.0486,-0.823,-0.6287,-0.603,3.824,1.763,fall
97041,-0.0464,-0.8198,-0.6409,-2.122,3.985,1.511,fall
97061,-0.0503,-0.8152,-0.6399,-2.588,2.695,1.069,fall
97081,-0.0583,-0.812,-0.646,-1.687,2.817,0.473,fall
97101,-0.0598,-0.7974,-0.6428,-2.092,1.901,-0.084,fall
97121,-0.0674,-0.8037,-0.6445,-1.641,2.847,-0.336,fall
97141,-0.0559,-0.8184,-0.666,-1.214,2.344,-0.588,fall
97161,-0.0518,-0.8137,-0.6663,1.58,1.802,-0.901,fall
97181,-0.0635,-0.7703,-0.6377,-1.237,1.153,-2.229,fall
97201,-0.0449,-0.7766,-0.6863,1.336,3.382,-0.908,fall
97221,-0.0247,-0.8108,-0.7256,9.527,0.641,0.992,fall
97241,-0.0435,-0.8184,-0.6873,17.221,-1.962,2.893,fall
97261,-0.0527,-0.8164,-0.6548,21.863,1.519,6.687,fall
97281,-0.0198,-0.8381,-0.5664,33.435,-0.473,10.74,fall
97301,-0.0332,-0.8931,-0.5342,56.16,-15.733,16.145,fall
97321,-0.0789,-0.906,-0.8081,41.641,5.298,21.267,fall
97341,-0.0513,-0.7988,-0.571,34.214,15.794,24.817,fall
97361,-0.1174,-0.8008,-0.5918,26.26,13.412,23.847,fall
97381,-0.0459,-0.8042,-0.502,24.206,6.0,18.359,fall
97401,-0.031,-0.8762,-0.4629,21.55,-6.366,14.221,fall
97421,0.0015,-0.9675,-0.4351,14.382,-15.847,13.16,fall
97441,-0.0271,-1.0095,-0.4399,3.305,-19.435,12.084,fall
97461,-0.0789,-1.0334,-0.5024,-9.603,-15.618,10.916,fall
97481,-0.1265,-0.9685,-0.5669,-19.725,-9.206,7.061,fall
97501,-0.2041,-0.8892,-0.5676,-24.275,-3.053,3.321,fall
97521,-0.2654,-0.8628,-0.561,-18.626,8.099,4.977,fall
97541,-0.2659,-0.8445,-0.5383,-15.405,12.527,6.527,fall
97561,-0.2642,-0.8406,-0.4922,-13.496,17.099,2.275,fall
97581,-0.3154,-0.864,-0.4727,-16.748,19.557,-8.13,fall
97601,-0.3447,-0.8223,-0.4412,-33.168,29.313,-21.298,fall
97621,-0.2688,-0.7856,-0.5195,-44.198,41.0,-34.382,fall
97641,-0.125,-0.8179,-0.5271,-41.969,30.656,-41.695,fall
97661,-0.0762,-0.8782,-0.5256,-42.931,22.176,-50.122,fall
97681,-0.0635,-0.8904,-0.6575,-50.511,23.542,-49.191,fall
97701,-0.074,-0.8337,-0.644,-52.473,18.183,-46.863,fall
97721,-0.0688,-0.8848,-0.5891,-52.824,28.0,-50.443,fall
97741,-0.0774,-0.9331,-0.7048,-55.634,32.641,-50.794,fall
97761,-0.0347,-0.907,-0.7256,-61.542,30.099,-50.985,fall
97781,0.0261,-0.9114,-0.6716,-66.672,25.824,-54.786,fall
97801,0.1108,-0.8755,-0.6677,-68.076,22.122,-57.74,fall
97821,0.1624,-0.8328,-0.708,-73.366,9.038,-59.71,fall
97841,0.1199,-0.7415,-0.7903,-78.565,10.954,-63.901,fall
97861,0.0764,-0.6277,-0.8625,-71.29,13.313,-66.382,fall
97881,0.0952,-0.5793,-0.8574,-62.863,13.008,-64.733,fall
97901,0.0933,-0.5535,-0.8223,-57.771,14.328,-64.588,fall
97921,0.1538,-0.5518,-0.9011,-50.397,22.939,-63.534,fall
97941,0.2327,-0.532,-0.9912,-37.893,22.649,-57.885,fall
97961,0.2703,-0.5178,-0.9121,-34.046,13.977,-52.481,fall
97981,0.2671,-0.5457,-0.8804,-25.611,8.687,-54.191,fall
98001,0.2107,-0.5645,-0.8967,-24.893,9.763,-54.298,fall
98021,0.241,-0.6648,-0.8904,-25.878,20.947,-50.695,fall
98041,0.2769,-0.6113,-0.8652,-28.153,17.107,-45.359,fall
98061,0.2493,-0.4846,-0.866,-25.779,20.931,-38.809,fall
98081,0.2468,-0.4612,-0.8958,-24.786,25.679,-28.176,fall
98101,0.2896,-0.5032,-0.9229,-21.588,27.336,-18.969,fall
98121,0.3169,-0.4836,-0.8826,-17.282,17.168,-17.847,fall
98141,0.2952,-0.4199,-0.8264,-16.916,12.229,-23.069,fall
98161,0.2896,-0.3887,-0.8425,-22.664,14.664,-25.031,fall
98181,0.3003,-0.4155,-0.8259,-25.397,20.779,-26.282,fall
98201,0.3467,-0.4268,-0.8296,-22.603,15.641,-27.962,fall
98221,0.3989,-0.4111,-0.8872,-18.794,10.931,-29.802,fall
98241,0.3489,-0.3896,-0.844,-24.031,12.664,-30.466,fall
98261,0.3665,-0.4705,-0.9509,-21.992,18.832,-28.435,fall
98281,0.3442,-0.4578,-0.8877,-25.198,17.351,-25.504,fall
98301,0.4019,-0.4546,-0.9463,-19.756,12.969,-26.084,fall
98321,0.3867,-0.4663,-0.9399,-21.29,17.954,-27.603,fall
98341,0.3418,-0.4456,-0.9617,-28.359,24.16,-26.504,fall
98361,0.4392,-0.408,-1.0352,-26.206,16.802,-21.687,fall
98381,0.478,-0.3726,-0.9448,-22.786,4.565,-19.489,fall
98401,0.4922,-0.3613,-0.9055,-20.763,6.786,-18.672,fall
98421,0.4043,-0.3643,-0.8032,-26.252,19.359,-19.137,fall
98441,0.4397,-0.366,-0.8289,-29.45,26.489,-18.031,fall
98462,0.4678,-0.3364,-0.8894,-28.557,20.786,-18.771,fall
98482,0.4304,-0.3433,-0.9243,-29.565,19.656,-19.084,fall
98502,0.3772,-0.3137,-0.8655,-34.168,21.733,-17.939,fall
98522,0.3884,-0.3035,-0.894,-30.267,26.733,-16.298,fall
98542,0.4561,-0.2952,-0.9524,-22.443,23.115,-14.115,fall
98562,0.4224,-0.2959,-0.9463,-23.321,21.504,-15.962,fall
98582,0.4021,-0.3252,-0.9402,-22.695,28.328,-18.153,fall
98602,0.4895,-0.3774,-0.9753,-19.71,27.725,-17.336,fall
98622,0.5166,-0.355,-0.9712,-24.176,21.71,-15.794,fall
98642,0.4822,-0.2712,-0.968,-25.87,18.763,-13.382,fall
98662,0.408,-0.2131,-0.8865,-30.046,21.351,-11.733,fall
98682,0.4639,-0.2202,-0.8967,-25.939,25.122,-8.481,fall
98702,0.4854,-0.2273,-0.8843,-26.328,28.122,-9.237,fall
98722,0.4866,-0.217,-0.8557,-25.977,31.405,-13.389,fall
98742,0.4819,-0.2236,-0.825,-27.29,36.557,-18.702,fall
98762,0.5178,-0.2356,-0.8511,-27.214,39.237,-21.947,fall
98782,0.5425,-0.25,-0.8518,-32.351,42.527,-25.092,fall
98802,0.5769,-0.24,-0.8867,-36.534,47.443,-25.481,fall
98822,0.5806,-0.1746,-0.853,-34.412,47.366,-21.832,fall
98842,0.6208,-0.1785,-0.8965,-33.504,46.275,-21.321,fall
98862,0.6565,-0.1807,-0.9214,-32.229,39.664,-22.061,fall
98882,0.6743,-0.1523,-0.9065,-32.916,34.916,-21.756,fall
98902,0.6433,-0.1047,-0.8855,-37.168,39.794,-23.779,fall
98922,0.6326,-0.0515,-0.8762,-38.336,39.962,-25.489,fall
98942,0.6335,-0.0393,-0.8848,-33.809,33.924,-27.611,fall
98962,0.6624,-0.0532,-0.8733,-27.649,30.954,-27.802,fall
98982,0.6951,-0.0574,-0.8191,-28.053,31.214,-28.42,fall
99002,0.6755,-0.0715,-0.7678,-29.115,34.489,-30.0,fall
99022,0.6975,-0.0813,-0.7905,-30.321,33.298,-31.42,fall
99042,0.7249,-0.0481,-0.7903,-33.458,26.679,-32.229,fall
99062,0.7278,-0.0352,-0.7903,-37.076,25.382,-34.924,fall
99082,0.7913,-0.0093,-0.905,-33.519,29.061,-34.557,fall
99102,0.7773,0.0388,-0.801,-30.168,29.679,-35.908,fall
99122,0.7954,0.0935,-0.7686,-25.939,26.229,-40.527,fall
99142,0.7554,0.1084,-0.7534,-21.351,25.855,-41.847,fall
99162,0.697,0.1013,-0.7661,-19.58,34.802,-40.198,fall
99182,0.696,0.1226,-0.7715,-24.275,42.099,-38.931,fall
99202,0.7283,0.167,-0.7568,-26.557,41.542,-40.038,fall
99222,0.7524,0.2083,-0.7292,-23.885,41.45,-41.786,fall
99242,0.7888,0.2598,-0.7534,-18.198,46.176,-44.878,fall
99262,0.8408,0.2993,-0.7922,-12.008,49.008,-50.397,fall
99282,0.8733,0.283,-0.7944,-5.977,52.038,-55.58,fall
99302,0.9011,0.2117,-0.7913,1.168,50.863,-57.458,fall
99322,0.9048,0.1499,-0.7708,4.977,47.809,-56.603,fall
99342,0.9023,0.1511,-0.748,5.969,43.427,-52.122,fall
99362,0.8999,0.1697,-0.6958,5.916,34.191,-48.695,fall
99382,0.8401,0.1899,-0.625,4.038,39.092,-46.16,fall
99402,0.8071,0.2368,-0.6885,0.466,48.534,-40.504,fall
99422,0.7947,0.3337,-0.6912,-2.145,58.191,-39.916,fall
99442,0.7749,0.3911,-0.7109,1.13,67.504,-43.328,fall
99462,0.8679,0.3916,-0.7617,4.13,63.679,-47.275,fall
99482,0.9292,0.3899,-0.6482,4.947,48.206,-49.58,fall
99502,0.8623,0.3328,-0.6106,-8.145,48.679,-45.916,fall
99522,0.7737,0.2849,-0.6411,-20.626,36.435,-41.374,fall
99542,0.8242,0.2668,-0.6006,-28.26,22.595,-36.489,fall
99562,0.8699,0.2422,-0.5239,-40.298,16.916,-27.389,fall
99582,0.9016,0.2202,-0.531,-54.603,15.832,-16.656,fall
99602,0.9053,0.2319,-0.5532,-63.298,10.924,-9.069,fall
99622,0.864,0.292,-0.5708,-61.824,6.931,-4.031,fall
99642,0.8108,0.3479,-0.5496,-52.122,10.954,1.641,fall
99662,0.7378,0.4021,-0.5144,-38.313,24.74,10.756,fall
99682,0.748,0.4573,-0.5278,-25.29,34.809,20.137,fall
99702,0.8079,0.4783,-0.5464,-12.74,31.168,23.649,fall
99722,0.813,0.4172,-0.4856,-1.397,29.275,20.427,fall
99742,0.8149,0.3643,-0.4397,3.076,31.244,18.069,fall
99762,0.8513,0.3799,-0.4551,-3.13,27.069,18.397,fall
99782,0.8877,0.3706,-0.3652,-9.015,14.695,16.71,fall
99802,0.8779,0.3533,-0.3213,-10.55,16.267,19.328,fall
99822,0.8752,0.4062,-0.3486,-13.87,18.275,25.412,fall
99842,0.8779,0.4656,-0.3931,-18.679,19.771,28.603,fall
99862,0.8757,0.5,-0.4033,-14.305,13.626,24.366,fall
99882,0.8337,0.4675,-0.3984,-4.779,16.824,19.328,fall
99902,0.7815,0.4614,-0.3936,6.137,25.687,18.023,fall
99922,0.7788,0.478,-0.4028,15.336,25.168,17.267,fall
99942,0.8074,0.46,-0.3699,23.015,19.435,13.214,fall
99962,0.7712,0.4119,-0.1973,22.733,12.695,6.519,fall
99982,0.729,0.3237,-0.2805,18.389,23.718,2.687,fall
100002,0.7649,0.3896,-0.3315,15.595,16.55,-1.931,fall
100022,0.8296,0.4265,-0.3665,16.031,2.595,-9.015,fall
100042,0.8386,0.3772,-0.3474,18.519,-4.672,-11.969,fall
100062,0.7751,0.3037,-0.2678,16.489,-1.176,-7.107,fall
100082,0.7971,0.3042,-0.304,7.496,5.817,-2.588,fall
100102,0.8608,0.3674,-0.3621,2.038,5.214,0.733,fall
100122,0.9326,0.4487,-0.3867,-1.779,-1.412,-0.534,fall
100142,0.9336,0.4277,-0.375,-5.382,-6.611,-4.107,fall
100162,0.8865,0.3572,-0.3481,-5.282,-9.015,-5.809,fall
100182,0.8293,0.3044,-0.3264,-3.183,-1.382,-5.534,fall
100202,0.8501,0.3132,-0.3335,-7.611,1.443,-4.435,fall
100222,0.8328,0.3416,-0.335,-13.756,1.718,-3.527,fall
100242,0.8418,0.3518,-0.3772,-18.107,1.55,-1.969,fall
100262,0.8582,0.3494,-0.3726,-19.389,-1.985,-3.656,fall
100282,0.834,0.3457,-0.356,-17.87,-2.969,-5.084,fall
100302,0.8145,0.3506,-0.3503,-17.55,-2.084,-6.947,fall
100322,0.7959,0.3738,-0.3608,-19.122,1.321,-8.519,fall
100342,0.8167,0.4006,-0.3816,-16.145,5.16,-9.55,fall
100362,0.8413,0.4041,-0.4075,-10.496,8.389,-8.939,fall
100382,0.8569,0.3853,-0.4226,-5.786,10.153,-6.084,fall
100402,0.8655,0.3677,-0.3904,-2.863,8.718,-2.679,fall
100422,0.8723,0.3594,-0.374,-2.489,7.687,0.168,fall
100442,0.8665,0.3621,-0.3748,-6.748,7.84,1.962,fall
100463,0.8516,0.3608,-0.4148,-13.786,8.641,3.336,fall
100483,0.8506,0.3569,-0.4502,-17.176,10.466,3.672,fall
100503,0.8672,0.3452,-0.4604,-19.305,11.275,3.511,fall
100523,0.8562,0.3328,-0.4573,-22.031,9.389,5.336,fall
100543,0.8279,0.3154,-0.407,-25.145,11.176,8.603,fall
100563,0.843,0.3313,-0.4214,-28.214,15.389,11.244,fall
100583,0.9561,0.4097,-0.4485,-29.145,7.725,8.313,fall
100603,1.0881,0.4949,-0.397,-28.42,-5.45,-1.542,fall
100623,1.0901,0.5308,-0.3904,-26.382,-12.427,-8.122,fall
100643,0.9702,0.5046,-0.3564,-24.275,-11.206,-7.26,fall
100663,0.8594,0.4363,-0.3682,-19.74,-6.336,-2.046,fall
100683,0.813,0.3962,-0.3848,-16.84,-7.473,2.458,fall
100703,0.801,0.3843,-0.3855,-21.0,-8.695,4.832,fall
100723,0.8079,0.376,-0.3542,-25.84,-5.931,7.153,fall
100743,0.8672,0.4148,-0.3018,-27.427,-3.16,7.053,fall
100763,0.8943,0.4231,-0.2634,-26.557,-1.527,5.374,fall
100783,0.9055,0.4016,-0.2454,-23.206,0.145,2.214,fall
100803,0.8945,0.3955,-0.1826,-21.275,0.214,-0.511,fall
100823,0.8889,0.4011,-0.1499,-23.519,-2.427,-4.015,fall
100843,0.895,0.4124,-0.1917,-23.771,-4.84,-6.595,fall
100863,0.8875,0.4314,-0.1855,-21.382,-5.031,-6.336,fall
100883,0.8894,0.446,-0.1973,-19.779,-2.053,-2.618,fall
100903,0.9006,0.4688,-0.2036,-16.718,3.038,2.328,fall
100923,0.9299,0.4431,-0.2173,-15.351,6.878,7.534,fall
100943,0.9294,0.4348,-0.2192,-13.176,8.305,11.695,fall
100963,0.9277,0.3926,-0.208,-10.305,10.351,12.863,fall
100983,0.9272,0.3699,-0.2068,-9.542,12.489,10.863,fall
101003,0.95,0.363,-0.2219,-10.351,11.687,8.359,fall
101023,0.9487,0.3601,-0.219,-10.336,9.885,5.885,fall
101043,0.9463,0.3594,-0.22,-10.656,8.496,3.786,fall
101063,0.947,0.3511,-0.2078,-12.496,7.771,1.847,fall
101083,0.9443,0.3455,-0.1914,-14.641,6.84,0.847,fall
101103,0.9595,0.3545,-0.2104,-15.412,4.84,-0.435,fall
101123,0.9568,0.3625,-0.2131,-13.298,2.511,-1.321,fall
101143,0.927,0.3835,-0.2146,-12.122,1.053,-1.221,fall
101163,0.9248,0.3972,-0.241,-9.924,-0.076,-0.435,fall
101183,0.9363,0.4075,-0.29,-7.664,-2.855,0.382,fall
101203,0.9219,0.3967,-0.2659,-1.954,-4.344,1.122,fall
101223,0.9094,0.3982,-0.2383,1.168,-2.267,1.939,fall
101243,0.9031,0.3711,-0.2422,0.153,0.992,3.679,fall
101263,0.908,0.3606,-0.209,-6.779,2.84,5.351,fall
101283,0.9277,0.3708,-0.2046,-13.794,2.366,4.71,fall
101303,0.9209,0.3896,-0.208,-16.115,0.061,2.046,fall
101323,0.9001,0.4028,-0.2168,-14.847,-0.504,0.939,fall
101343,0.9006,0.4197,-0.2322,-13.16,1.87,-0.916,fall
101363,0.9055,0.4333,-0.252,-10.863,3.847,-2.298,fall
101383,0.8838,0.436,-0.272,-10.221,3.374,-1.992,fall
101403,0.863,0.4382,-0.3035,-8.298,2.267,-1.26,fall
101423,0.855,0.4438,-0.2961,-7.115,-0.191,-0.893,fall
101443,0.8508,0.4358,-0.302,-6.298,-1.321,-0.763,fall
101463,0.864,0.4197,-0.2812,-4.595,-1.588,-0.962,fall
101483,0.884,0.4241,-0.2651,-4.061,2.168,-2.427,fall
101503,0.9006,0.4207,-0.2783,-2.458,5.198,-3.168,fall
101523,0.8899,0.4297,-0.2964,-0.985,7.344,-2.656,fall
101543,0.8875,0.4253,-0.313,0.748,8.374,-1.542,fall
101563,0.8774,0.4102,-0.3354,1.824,8.939,-1.237,fall
101583,0.8818,0.4014,-0.3425,2.55,7.962,-0.718,fall
101603,0.9014,0.3774,-0.3455,1.832,7.649,-0.595,fall
101623,0.9128,0.3774,-0.325,0.099,6.534,-1.412,fall
101643,0.8999,0.3889,-0.3196,-2.511,8.198,-1.931,fall
101663,0.9006,0.3992,-0.3132,-3.718,10.153,-2.069,fall
101683,0.8765,0.4182,-0.3049,-3.405,10.679,-2.832,fall
101703,0.8694,0.4302,-0.313,-3.252,11.084,-3.924,fall
101723,0.8643,0.4355,-0.3064,-3.931,11.878,-4.496,fall
101743,0.8496,0.4207,-0.2976,-4.885,12.748,-4.588,fall
101763,0.832,0.4324,-0.2781,-5.756,13.023,-3.504,fall
101783,0.8374,0.4399,-0.2866,-7.511,12.015,-3.901,fall
101803,0.8269,0.4417,-0.2668,-9.061,8.687,-2.588,fall
101823,0.8074,0.4512,-0.249,-11.939,5.992,-1.298,fall
101843,0.7952,0.4624,-0.238,-14.115,3.733,0.137,fall
101863,0.7881,0.4983,-0.2476,-11.282,2.992,-0.756,fall
101883,0.7405,0.5427,-0.1914,-8.58,2.427,-3.916,fall
101903,0.6934,0.55,-0.1826,-6.0,3.489,-5.183,fall
101923,0.6455,0.5835,-0.1274,-2.847,7.473,-11.191,fall
101943,0.5576,0.6133,-0.0579,2.313,9.489,-15.214,fall
101963,0.4802,0.5938,-0.0854,10.985,14.183,-16.389,fall
101983,0.4653,0.4761,-0.2021,26.786,28.931,-22.206,fall
102003,0.4717,0.269,-0.1099,39.115,27.786,-29.252,fall
102023,0.4011,0.0925,-0.1121,43.908,41.687,-27.977,fall
102043,0.4482,-0.0115,-0.2922,54.046,50.565,-15.305,fall
102063,0.5574,-0.0098,-0.2385,62.71,26.87,2.641,fall
102083,0.646,-0.0952,-0.2441,60.267,21.198,13.687,fall
102103,0.8254,-0.1016,-0.4058,59.389,1.229,32.58,fall
102123,0.8176,-0.1265,-0.3564,48.107,3.45,39.237,fall
102143,0.6729,-0.1838,-0.4839,26.313,8.206,37.176,fall
102163,0.6414,-0.0684,-0.5076,24.679,1.313,42.565,fall
102183,0.6482,0.0972,-0.3235,38.382,7.191,43.313,fall
102203,0.7939,0.2668,-0.6113,62.198,-6.351,35.061,fall
102223,0.7961,0.4678,-0.3821,81.687,14.0,26.321,fall
102243,1.0444,0.478,-0.5532,72.748,36.084,12.977,fall
102263,1.1731,0.0161,-0.5559,45.603,22.908,17.023,fall
102283,1.2122,0.2153,-0.4844,23.366,12.305,25.168,fall
102303,1.4309,0.4919,-0.3342,14.359,4.878,24.908,fall
102323,1.4473,0.5259,-0.188,-8.122,-10.443,9.992,fall
102343,1.4465,0.5188,-0.0813,-9.588,-9.084,-12.473,fall
102363,1.2693,0.6108,-0.0173,-9.519,-1.435,-14.626,fall
102383,1.2004,0.6597,-0.0325,-2.763,23.382,-10.282,fall
102403,1.2888,0.7776,-0.1985,15.252,30.786,-11.588,fall
102423,1.1406,0.7576,-0.1213,45.336,36.267,-29.664,fall
102443,1.2148,1.7988,-0.6257,96.718,27.634,-33.794,fall
102464,1.9999,1.2385,1.8435,86.176,-63.153,-162.603,fall
102484,1.3413,0.2166,-1.1851,92.763,47.053,-125.534,fall
102504,1.072,0.0527,-0.3911,98.901,40.076,-16.733,fall
102524,1.0432,0.2307,-0.4531,62.885,4.0,18.466,fall
102544,0.7219,0.1975,-0.3066,34.832,12.672,4.84,fall
102564,0.8638,0.3042,-0.3721,7.328,51.885,-37.031,fall
102584,1.2373,0.304,-0.4712,7.802,44.023,-79.687,fall
102604,1.0427,0.4946,-0.145,27.122,25.626,-85.115,fall
102624,0.9319,0.6006,-0.239,37.672,39.183,-65.74,fall
102644,0.8108,0.6055,-0.3582,60.0,40.855,-35.863,fall
102664,0.7769,0.5312,-0.3206,89.435,50.656,-20.435,fall
102684,0.6006,0.5291,-0.1047,99.748,72.672,-21.664,fall
102704,0.7793,0.5217,-0.1831,114.504,89.656,-23.519,fall
102724,0.8616,0.6179,-0.1367,135.053,89.389,-20.573,fall
102744,0.8003,0.6062,-0.0706,147.748,88.977,-20.328,fall
102764,0.8542,0.5728,-0.0339,153.679,91.099,-27.771,fall
102784,0.8735,0.5781,-0.0637,158.481,72.351,-38.748,fall
102804,0.8274,0.563,-0.0833,160.061,57.015,-49.374,fall
102824,0.8093,0.459,-0.0671,153.595,48.42,-56.893,fall
102844,0.8792,0.4255,-0.1077,143.863,46.534,-66.924,fall
102864,0.9419,0.4363,-0.1018,136.954,37.328,-76.962,fall
102884,0.7661,0.5005,-0.0664,126.962,31.107,-73.031,fall
102904,0.9229,0.6558,-0.5764,121.366,52.389,-43.382,fall
102924,0.7207,-0.0085,-0.2083,45.466,8.496,-28.427,fall
102944,0.7266,0.1958,-0.4434,-3.611,-8.855,-23.107,fall
102964,0.8486,0.3899,-0.4785,-29.115,9.771,-17.45,fall
102984,0.9666,0.5422,-0.4961,-42.069,13.924,-20.435,fall
103004,0.8835,0.572,-0.6541,-44.16,22.084,-19.053,fall
103024,0.7927,0.6382,-0.5493,-41.328,26.328,-14.908,fall
103044,0.7161,0.592,-0.4338,-39.191,32.473,-11.145,fall
103064,0.6958,0.542,-0.3438,-39.29,36.84,-10.45,fall
103084,0.6411,0.5823,-0.3916,-41.344,40.947,-9.229,fall
103104,0.6765,0.6196,-0.4153,-34.061,26.733,-8.519,fall
103124,0.6685,0.6018,-0.3528,-24.061,12.511,-12.985,fall
103144,0.72,0.5562,-0.3652,-23.26,-0.328,-14.16,fall
103164,0.864,0.5833,-0.3464,-36.031,-14.847,-16.321,fall
103184,0.8367,0.614,-0.3059,-47.771,-12.893,-16.786,fall
103204,0.8855,0.6082,-0.2725,-57.962,-13.679,-11.832,fall
103224,0.886,0.5964,-0.2468,-65.977,-18.221,-5.511,fall
103244,0.8428,0.615,-0.2556,-69.817,-21.443,0.008,fall
103264,0.7874,0.6731,-0.2021,-65.855,-20.458,1.305,fall
103284,0.7656,0.7261,-0.1125,-57.298,-18.16,-3.229,fall
103304,0.7419,0.7451,-0.0996,-43.748,-7.542,-9.328,fall
103324,0.6772,0.7476,-0.072,-24.786,8.191,-12.359,fall
103344,0.6904,0.7424,-0.1042,-5.42,18.687,-10.13,fall
103364,0.7112,0.7195,-0.1218,12.023,23.313,-11.321,fall
103384,0.7319,0.7012,-0.1316,19.954,22.412,-11.321,fall
103404,0.7473,0.647,-0.1018,21.206,21.076,-9.397,fall
103424,0.8013,0.6006,-0.1052,15.573,13.122,-6.427,fall
103444,0.8152,0.6221,-0.1294,7.084,6.748,-5.053,fall
103464,0.7952,0.6353,-0.1172,1.733,5.962,-2.947,fall
103484,0.803,0.6289,-0.1577,-2.107,7.824,-0.206,fall
103504,0.8235,0.6431,-0.155,-4.603,3.099,0.557,fall
103524,0.7585,0.6436,-0.1125,-6.099,3.145,-0.985,fall
103544,0.7393,0.637,-0.1372,-5.672,4.366,-0.321,fall
103564,0.7659,0.6604,-0.1733,-3.344,2.931,-0.313,fall
103584,0.7876,0.6531,-0.1555,1.115,-0.267,-2.931,fall
103604,0.7734,0.6448,-0.1616,3.473,0.626,-3.771,fall
103624,0.7744,0.6479,-0.1672,4.718,-0.16,-2.16,fall
103644,0.7944,0.6401,-0.157,6.069,0.366,-1.176,fall
103664,0.814,0.6172,-0.1729,6.679,0.962,-0.122,fall
103684,0.8013,0.595,-0.196,7.076,1.71,1.626,fall
103704,0.7842,0.6133,-0.1599,4.916,1.412,2.641,fall
103724,0.7922,0.6384,-0.1675,3.397,1.595,3.038,fall
103744,0.7996,0.6375,-0.1692,3.015,-0.504,2.115,fall
103764,0.7871,0.6196,-0.1755,2.664,-3.26,2.008,fall
103784,0.7769,0.6096,-0.1809,2.053,-3.939,2.336,fall
103804,0.7749,0.6343,-0.1697,1.313,-4.924,3.145,fall
103824,0.7793,0.6431,-0.1606,2.458,-3.405,3.817,fall
103844,0.7822,0.6367,-0.1675,5.511,-1.595,3.832,fall
103864,0.7903,0.6196,-0.1733,10.313,-2.206,3.344,fall
103884,0.7869,0.6091,-0.1809,13.206,-2.656,2.466,fall
103904,0.792,0.6099,-0.1985,13.038,-2.924,1.511,fall
103924,0.7942,0.6042,-0.1917,7.481,-3.947,1.42,fall
103944,0.7915,0.5986,-0.2024,0.748,-3.557,1.115,fall
103964,0.7864,0.6089,-0.2034,-6.916,-5.061,0.779,fall
103984,0.7878,0.634,-0.1982,-8.565,-5.458,-0.015,fall
104004,0.7793,0.6375,-0.1924,-6.076,-4.977,-0.107,fall
104024,0.7737,0.6406,-0.217,-2.359,-3.687,0.435,fall
104044,0.7681,0.6335,-0.2065,0.0,-1.992,1.321,fall
104064,0.77,0.6345,-0.2148,0.328,0.038,1.344,fall
104084,0.7776,0.6318,-0.2244,1.779,1.359,0.55,fall
104104,0.7864,0.6333,-0.2319,4.466,2.191,-0.008,fall
104124,0.7878,0.6362,-0.23,6.748,3.351,-0.183,fall
104144,0.7888,0.6179,-0.2341,6.962,4.573,-0.389,fall
104164,0.7864,0.6179,-0.2393,5.061,5.74,0.672,fall
104184,0.7932,0.6233,-0.2458,5.405,2.679,0.626,fall
104204,0.7903,0.6155,-0.2385,5.878,2.519,0.16,fall
104224,0.7812,0.6145,-0.24,3.725,1.74,0.824,fall
104244,0.7732,0.6365,-0.2532,-1.366,0.794,1.84,fall
104264,0.7656,0.6353,-0.2522,-6.229,-1.962,2.947,fall
104284,0.7646,0.6436,-0.2148,-8.244,-3.092,2.985,fall
104304,0.7659,0.6331,-0.1948,-4.992,-3.519,2.992,fall
104324,0.7524,0.6467,-0.1982,0.183,-1.534,3.702,fall
104344,0.7466,0.6614,-0.1804,5.687,0.756,4.427,fall
104364,0.741,0.6816,-0.1941,11.282,3.924,4.107,fall
104384,0.7505,0.676,-0.2017,16.649,5.931,3.076,fall
104404,0.7676,0.644,-0.186,20.863,7.244,1.481,fall
104424,0.7822,0.6211,-0.1807,20.718,7.679,-0.313,fall
104444,0.7957,0.6062,-0.2019,17.298,5.244,-0.687,fall
104465,0.7998,0.6099,-0.2051,13.527,1.695,-1.382,fall
104485,0.7952,0.6492,-0.2209,10.191,-1.053,-1.13,fall
104505,0.7793,0.6667,-0.2207,8.885,-3.061,0.542,fall
104525,0.7568,0.6541,-0.2126,11.397,-2.641,2.939,fall
104545,0.7383,0.6692,-0.2153,15.191,-2.16,5.267,fall
104565,0.7407,0.7075,-0.2283,19.947,-0.366,6.542,fall
104585,0.7268,0.7056,-0.2405,23.725,2.427,8.351,fall
104605,0.7253,0.667,-0.199,28.489,3.473,9.244,fall
104625,0.7278,0.6357,-0.2285,30.527,5.26,7.855,fall
104645,0.7314,0.6311,-0.2559,30.779,4.626,3.42,fall
104665,0.7341,0.6106,-0.2734,30.58,0.611,-1.321,fall
104685,0.7278,0.5981,-0.2708,29.13,-4.969,-4.832,fall
104705,0.7214,0.6199,-0.2927,25.435,-8.038,-6.634,fall
104725,0.7458,0.6255,-0.3435,21.053,-10.664,-7.481,fall
104745,0.7476,0.606,-0.3638,20.947,-11.603,-4.634,fall
104765,0.761,0.575,-0.3638,22.611,-12.58,1.763,fall
104785,0.7273,0.5889,-0.3796,21.595,-9.214,6.435,fall
104805,0.7014,0.6089,-0.428,20.962,-4.374,7.901,fall
104825,0.7175,0.572,-0.4771,24.176,-4.55,8.16,fall
104845,0.728,0.5415,-0.457,30.527,-3.817,5.878,fall
