ax_mean,ax_std,ax_max,ax_min,ax_median,ay_mean,ay_std,ay_max,ay_min,ay_median,az_mean,az_std,az_max,az_min,az_median,gx_mean,gx_std,gx_max,gx_min,gx_median,gy_mean,gy_std,gy_max,gy_min,gy_median,gz_mean,gz_std,gz_max,gz_min,gz_median,linmag_mean,linmag_std,linmag_max,linmag_min,linmag_median,jerk_mean,jerk_std,jerk_max,spec_domfreq,spec_energy,label,source_file,start_idx
0.904162,0.0355658425459035,0.9304,0.7083,0.91125,0.43058599999999997,0.03816776131763559,0.6162,0.3992,0.4209,-0.18618200000000001,0.025145780481027027,-0.0408,-0.2061,-0.19224999999999998,0.8356399999999999,3.8453775770917478,12.42,-2.656,-0.5305,2.7936,3.545510992790743,6.74,-17.053,3.3514999999999997,-1.3093399999999997,1.383276308045504,3.435,-4.29,-1.1905000000000001,-0.0003398749697710657,0.015322162068289796,0.01862611766328981,-0.08049131589151948,0.0023091950536482386,-0.08407683403841093,0.41374233312750525,0.7072982037399811,4.0,6.208315569533452e-05,fall,fall_1764857045.csv,500
0.86444,0.39661712872744165,1.9999,-0.1252,0.9081,0.41261000000000003,0.28141383281565957,1.1836,-0.3782,0.43105000000000004,-0.250718,0.21183785751371262,0.4214,-0.6426,-0.192,2.42136,17.909566577402146,47.855,-72.534,-0.42,-9.43414,42.42847180467852,41.298,-170.931,3.5875000000000004,1.9115399999999994,34.39793569516054,93.939,-134.916,-0.8855,0.053421744977740666,0.4032272453991936,1.1495076971672855,-0.8965382465146055,0.02727931713982157,0.21389806280367016,11.897701282677746,64.33164783982419,2.0,0.25330135761990685,fall,fall_1764857045.csv,525
0.9230379999999999,0.40507710322357154,1.9999,-0.1252,1.00525,0.412664,0.2804908638512135,1.1836,-0.3782,0.43555,-0.40430400000000005,0.21460141095528706,0.4214,-0.6426,-0.47475,-0.09103999999999957,18.975023036571,47.855,-72.534,-2.691,-7.719360000000003,43.76778893102096,41.298,-170.931,8.7405,0.2987799999999985,34.95934041785686,93.939,-134.916,-0.9235,0.0674704273321149,0.37227205605471314,1.1693596517561935,-0.7799310715469812,0.05770035958086128,0.25957319482396596,11.922696719484854,64.33164783982419,1.0,0.046779511818891104,fall,fall_1764857045.csv,550
0.9175379999999999,0.11530657551067935,1.106,0.7214,0.94785,0.42561,0.04797467352676827,0.5059,0.3142,0.4369,-0.391808,0.10706420100108159,-0.2048,-0.605,-0.40225,-6.20918,7.290149671138447,18.198,-13.901,-9.0455,11.857820000000002,11.01687387545124,22.458,-32.176,15.2325,-3.9966199999999996,5.988402113719485,14.366,-14.069,-3.7785,-0.060387984475034996,0.12755991742800324,0.14220316256143506,-0.2946509993375259,-0.019678348738719875,-0.37118875594435247,1.373242333326315,3.0043803831624194,1.0,0.0037842934011455076,fall,fall_1764857045.csv,575
0.8436699999999999,0.07800732337415509,0.9534,0.7214,0.8605,0.42640399999999995,0.055569023601283477,0.563,0.3142,0.42215,-0.231544,0.08604954888899766,-0.0461,-0.3958,-0.2156,-6.0104999999999995,6.844349898273758,12.023,-16.916,-8.400500000000001,14.254799999999998,6.646257545416066,27.802,0.069,16.6375,-0.13176000000000015,4.997649141586472,14.267,-10.595,-0.309,-0.01688606324710901,0.08465688195215978,0.11299860320792221,-0.1671844646840318,0.00508107167839611,-0.05359884601699074,2.161545480858108,8.26854915842919,1.0,0.009406284188364604,fall,fall_1764857045.csv,600
0.8847019999999999,0.05216735948847708,0.937,0.7346,0.90625,0.4387959999999999,0.04123709960702862,0.563,0.3511,0.42274999999999996,-0.16678600000000002,0.027435852529126916,-0.0461,-0.2285,-0.1693,-2.78224,6.398505305334989,12.023,-16.916,-2.8129999999999997,5.01818,8.036134159382856,27.802,-5.679,1.8625,2.9650600000000003,2.708775637885131,14.267,-1.076,3.0075000000000003,0.048483818919228906,0.037922934049253974,0.15311884956255917,-0.04569035810184929,0.04389728582451874,0.1615083586798489,2.1885252406560287,8.26854915842919,1.0,0.0007728731885811666,fall,fall_1764857045.csv,625
0.913954,0.01318825553285954,0.9333,0.8523,0.91625,0.41922200000000004,0.018098456177254457,0.4771,0.3689,0.41455,-0.176836,0.014881542393179546,-0.1365,-0.2058,-0.1812,-1.6538199999999998,3.150310097053939,3.718,-9.885,-1.3545,0.6844399999999999,2.452930224527392,4.244,-5.679,0.6910000000000001,1.6002999999999998,1.7161518493420098,4.573,-1.672,2.1375,0.0009775082249471434,0.015173116708829123,0.02202404489529286,-0.07976875689396301,0.0028794956449840203,0.0025081003994059455,1.0213889896858455,4.415982699441873,7.0,0.00020945082189750513,fall,fall_1764857045.csv,650
0.918444,0.005620005693947293,0.9324,0.9048,0.9189,0.41112999999999994,0.006521203876585978,0.4341,0.3999,0.4099,-0.18919400000000003,0.010502807434205388,-0.165,-0.209,-0.1897,1.38808,2.809776253298472,4.748,-5.42,2.065,2.7956,1.6978376483044544,5.687,-1.595,3.336,-0.06336000000000003,0.9524038378755095,2.443,-1.672,-0.164,-0.0012785305101534305,0.005991557916424152,0.014178857895774666,-0.01688081811613973,-0.0006319333394002591,-0.010650728306783392,0.40556156574607255,0.9444441189329855,15.0,2.2722641609359555e-05,fall,fall_1764857045.csv,675
0.9186759999999999,0.003820919261120294,0.9272,0.9104,0.91905,0.40916800000000003,0.004754258722450854,0.4177,0.3972,0.40915,-0.19774999999999998,0.006958685220643336,-0.1848,-0.2126,-0.1986,3.4125999999999994,0.9663433137348238,4.863,1.244,3.542,3.6552400000000005,1.1438069165728977,5.687,-0.115,3.71,-0.47828000000000004,0.9254711241308397,1.076,-2.672,-0.37,-0.003117755930502417,0.004766605835503652,0.008328552932478361,-0.014327527646697424,-0.0028581041176649613,0.0017025562002715784,0.2403460031873611,0.3841769514110971,1.0,1.8808445796423827e-05,fall,fall_1764857045.csv,700
0.919544,0.003953436985712562,0.9282,0.9124,0.91955,0.405684,0.007583280556592905,0.4177,0.3821,0.4075,-0.204754,0.007218953109696726,-0.186,-0.219,-0.2053,1.5812,2.1325527801205766,4.863,-2.038,1.8704999999999998,3.2395399999999994,0.933698049906928,5.031,1.321,3.351,-0.5728,0.8837909707617521,1.076,-2.672,-0.523,0.0012346533794348113,0.003313366393567889,0.008979702366774367,-0.00612666680710805,0.00106014133813348,0.002244351146125101,0.20819019020010032,0.38239481641877404,12.0,1.1694493779068218e-05,fall,fall_1764857045.csv,725
